2,2,14,1,1,1,1,1,23,1,1,1,1,1,1,1,23,1,1,1,1,1,1,1,22,1,1,1,1,1,1,1,31,10,12,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,15,1,1,1,1,1,34,20,20,36,1,1,1,1,23,1,1,1,1,1,1,1,22,1,1,1,1,1,31,11,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,14,1,1,1,1,1,1,1,1,25,20,20,20,21,24,20,21,20,20,20,26,21,33,1,1,1,31,10,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,19,32,1,1,1,1,1,1,1,23,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,31,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,15,1,1,1,1,1,1,1,22,1,1,1,1,1,1,1,1,1,1,22,1,1,1,31,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,14,1,1,1,1,1,1,1,34,20,20,20,36,1,1,1,1,1,35,33,1,1,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,13,1,1,1,1,1,1,1,1,1,1,1,22,1,1,1,1,1,22,1,1,1,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,19,32,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,35,33,1,1,1,31,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,19,32,1,1,1,1,1,1,1,1,1,22,1,1,1,1,23,1,1,1,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,13,1,1,1,1,1,1,1,1,1,34,20,21,21,20,33,1,1,1,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,19,10,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,19,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,19,32,1,1,1,1,1,1,1,1,1,1,1,1,1,31,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,19,12,32,1,1,1,1,1,1,1,1,1,1,31,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,19,11,12,32,1,1,1,1,1,31,11,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,19,10,12,10,11,11,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2

